location,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653
variable,Temperature,Relative Humidity,Mean Sea Level Pressure
unit,°C,%,hPa
level,2 m elevation corrected,2 m,MSL
resolution,hourly,hourly,hourly
aggregation,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Mean Sea Level Pressure [MSL]
20240913T0400,7.2402453,94.330284,1018.8
20240913T0500,7.170245,94.9827,1019.7
20240913T0600,7.8102455,93.067154,1020.4
20240913T0700,8.860246,89.55767,1020.8
20240913T0800,9.8102455,83.009125,1021.8
20240913T0900,10.570246,77.69106,1022.5
20240913T1000,11.590245,75.698135,1023.2
20240913T1100,12.490245,71.961044,1022.9
20240913T1200,13.090245,69.03359,1023.1
20240913T1300,13.460245,64.07612,1023.0
20240913T1400,13.640245,61.768723,1023.7
20240913T1500,13.450245,64.42874,1023.9
20240913T1600,13.500245,67.15747,1023.9
20240913T1700,12.280245,71.52547,1024.3
20240913T1800,10.870245,81.123955,1025.2
20240913T1900,10.010245,86.34976,1026.0
20240913T2000,9.820246,89.64133,1026.5
20240913T2100,9.730246,90.8043,1026.8
20240913T2200,10.140245,89.54666,1027.7
20240913T2300,9.790245,90.43797,1027.6
20240914T0000,9.5602455,91.101746,1027.7
20240914T0100,9.720245,89.20471,1027.9
20240914T0200,9.700245,89.69227,1027.9
20240914T0300,9.690246,91.23604,1028.1
20240914T0400,9.500245,92.47607,1028.4
20240914T0500,9.640245,90.79729,1028.7
20240914T0600,9.590245,90.42186,1029.2
20240914T0700,10.3102455,89.37865,1029.6
20240914T0800,11.450245,84.64801,1029.5
20240914T0900,12.280245,74.43058,1029.6
20240914T1000,13.120245,68.37918,1029.2
20240914T1100,13.750245,61.368977,1029.1
20240914T1200,14.420245,57.2997,1029.2
20240914T1300,14.890245,54.28057,1029.2
20240914T1400,14.820246,53.95986,1028.9
20240914T1500,14.590245,54.655754,1028.9
20240914T1600,14.280245,55.418106,1028.9
20240914T1700,13.200245,58.76535,1028.5
20240914T1800,11.510245,66.16171,1028.7
20240914T1900,10.160245,73.78324,1029.2
20240914T2000,8.890245,81.23179,1029.2
20240914T2100,7.6002455,88.26958,1029.1
20240914T2200,6.8202453,93.13257,1029.2
20240914T2300,6.380245,93.234085,1029.2
20240915T0000,6.150245,93.74275,1028.9
20240915T0100,5.860245,93.988235,1028.7
20240915T0200,5.3102455,94.419395,1028.2
20240915T0300,4.8502455,95.668076,1027.9
20240915T0400,4.5702453,95.6544,1027.7
20240915T0500,4.3002453,96.800026,1027.6
20240915T0600,5.380245,95.962814,1027.7
20240915T0700,8.430245,87.92427,1027.8
20240915T0800,10.950245,77.2197,1027.6
20240915T0900,13.130245,62.50768,1027.3
20240915T1000,14.510245,55.86708,1027.2
20240915T1100,15.530245,51.93854,1026.4
20240915T1200,16.380245,50.079025,1026.0
20240915T1300,16.800245,49.504387,1025.2
20240915T1400,17.270245,47.745888,1024.5
20240915T1500,17.190245,47.590694,1024.1
20240915T1600,16.490246,49.762573,1024.1
20240915T1700,14.590245,55.9271,1024.3
20240915T1800,12.100245,69.01609,1024.5
20240915T1900,10.020246,80.16707,1024.7
20240915T2000,8.650246,86.85832,1024.9
20240915T2100,9.620245,80.49648,1024.9
20240915T2200,9.030245,83.71416,1025.0
20240915T2300,8.750245,84.20262,1025.0
20240916T0000,7.9902453,88.4309,1024.5
20240916T0100,8.450246,87.0175,1024.5
20240916T0200,7.900245,88.60658,1024.0
20240916T0300,8.070246,87.765945,1023.5
20240916T0400,8.170245,87.53284,1023.6
20240916T0500,8.160246,88.019104,1023.4
20240916T0600,8.660245,85.96188,1023.7
20240916T0700,9.610246,85.89161,1023.9
20240916T0800,11.110246,83.46267,1024.1
20240916T0900,12.730246,78.998535,1023.8
20240916T1000,14.160245,71.74534,1024.2
20240916T1100,14.930245,67.23752,1024.2
20240916T1200,15.460245,63.533974,1024.0
20240916T1300,15.270246,65.19815,1023.5
20240916T1400,14.930245,68.15603,1023.2
20240916T1500,14.110246,76.02756,1023.1
20240916T1600,13.390245,84.42069,1023.2
20240916T1700,12.960245,89.30445,1023.1
20240916T1800,12.440246,94.969986,1023.3
20240916T1900,12.220245,97.38833,1023.6
20240916T2000,12.150246,98.3604,1023.7
20240916T2100,12.250245,98.62299,1023.6
20240916T2200,12.410245,94.46516,1023.7
20240916T2300,12.290245,97.19651,1023.2
20240917T0000,12.320246,97.39077,1023.0
20240917T0100,12.450245,97.975815,1022.4
20240917T0200,12.470245,97.717255,1021.8
20240917T0300,12.590245,97.33291,1021.7
20240917T0400,12.720245,97.01497,1021.6
20240917T0500,12.840245,95.80761,1021.4
20240917T0600,12.900246,94.92669,1021.7
20240917T0700,12.990245,94.742325,1021.8
20240917T0800,13.040245,95.7515,1021.7
20240917T0900,13.130245,96.134514,1021.7
20240917T1000,13.840245,92.86586,1021.9
20240917T1100,14.940246,88.764725,1021.7
20240917T1200,16.130245,84.124825,1021.2
20240917T1300,17.190245,80.91391,1020.7
20240917T1400,18.110245,76.23291,1019.9
20240917T1500,18.050245,73.77073,1019.5
20240917T1600,18.030245,72.47176,1019.4
20240917T1700,17.100245,76.62101,1019.7
20240917T1800,15.5602455,83.014435,1020.3
20240917T1900,14.890245,84.64942,1020.8
20240917T2000,14.420245,84.59599,1020.7
20240917T2100,14.020246,82.93285,1020.7
20240917T2200,13.400246,85.27225,1020.4
20240917T2300,12.880245,86.19045,1019.8
20240918T0000,12.160245,87.63356,1019.9
20240918T0100,11.710245,88.360916,1020.2
20240918T0200,11.450245,89.11536,1019.9
20240918T0300,11.840245,87.72061,1020.0
20240918T0400,12.190246,86.17498,1020.2
20240918T0500,12.380245,85.21502,1020.2
20240918T0600,11.450245,89.295876,1020.5
20240918T0700,14.080245,81.62311,1020.5
20240918T0800,16.010246,76.141106,1020.3
20240918T0900,17.740246,67.069405,1020.1
20240918T1000,18.610245,62.982105,1019.7
20240918T1100,19.700245,58.82596,1019.2
20240918T1200,20.610245,53.912556,1018.6
20240918T1300,21.470245,50.920227,1018.2
20240918T1400,22.010244,49.755047,1017.8
20240918T1500,22.220245,48.629818,1017.7
20240918T1600,21.530245,52.837425,1017.7
20240918T1700,19.660246,60.84235,1017.7
20240918T1800,18.440245,64.81204,1018.0
20240918T1900,16.830246,72.01147,1018.3
20240918T2000,14.370245,82.48153,1018.2
20240918T2100,13.210245,86.91873,1018.2
20240918T2200,12.650246,88.38765,1018.0
20240918T2300,12.500245,88.492455,1018.4
20240919T0000,12.750245,87.047104,1018.2
20240919T0100,13.080245,86.038795,1018.4
20240919T0200,12.320246,88.120834,1018.1
20240919T0300,11.540245,90.88064,1017.9
20240919T0400,10.370245,93.857216,1017.9
20240919T0500,9.990245,94.346954,1018.0
20240919T0600,10.570246,94.12181,1018.4
20240919T0700,13.320246,85.949455,1018.4
20240919T0800,15.790245,76.408676,1018.6
20240919T0900,17.840246,68.893585,1018.2
20240919T1000,19.370245,62.738903,1018.2
20240919T1100,20.740246,55.329098,1017.9
20240919T1200,21.600245,51.915062,1017.5
20240919T1300,22.060246,51.112007,1016.8
20240919T1400,22.330246,51.285877,1016.7
20240919T1500,22.450245,51.453915,1016.5
20240919T1600,21.950245,56.745266,1016.4
20240919T1700,19.450245,65.29111,1016.3
20240919T1800,16.430246,76.310974,1016.5
20240919T1900,15.300245,81.51508,1017.0
20240919T2000,13.630245,88.35826,1016.9
20240919T2100,12.640245,92.36543,1017.1
20240919T2200,11.900246,94.69357,1017.3
20240919T2300,11.350245,95.62419,1017.4
20240920T0000,10.960245,95.54452,1017.5
20240920T0100,10.600245,95.5942,1017.9
20240920T0200,10.300245,95.581924,1017.9
20240920T0300,10.150246,95.060104,1018.1
20240920T0400,10.000245,94.60359,1018.6
20240920T0500,10.080245,94.351524,1018.8
20240920T0600,10.680245,94.82802,1019.2
20240920T0700,13.0602455,88.71988,1019.6
20240920T0800,15.650246,81.40025,1020.2
20240920T0900,17.860245,77.34581,1019.9
20240920T1000,19.390245,73.85964,1019.5
20240920T1100,21.100245,65.90182,1019.5
20240920T1200,22.400246,59.09039,1019.3
20240920T1300,23.370245,54.231026,1019.0
20240920T1400,23.700245,51.242607,1018.6
20240920T1500,23.450245,51.887978,1018.3
20240920T1600,22.950245,53.17266,1018.5
20240920T1700,20.400246,63.014404,1018.7
20240920T1800,17.280245,77.96749,1019.0
20240920T1900,15.650246,84.846085,1019.3
20240920T2000,14.410245,90.60867,1019.4
20240920T2100,13.080245,94.24643,1019.6
20240920T2200,12.280245,96.04208,1019.8
20240920T2300,11.610246,98.22011,1019.7
20240921T0000,11.480246,97.69512,1019.9
20240921T0100,11.290245,96.84552,1019.9
20240921T0200,11.230246,95.61945,1019.8
20240921T0300,11.140245,94.91285,1019.9
20240921T0400,10.8102455,94.57903,1020.2
20240921T0500,10.650246,94.25301,1020.1
20240921T0600,11.080245,94.84643,1020.5
20240921T0700,13.410245,89.164154,1020.7
20240921T0800,16.290245,81.8602,1020.9
20240921T0900,18.910246,74.645454,1020.7
20240921T1000,20.500246,69.963066,1019.9
20240921T1100,22.000246,63.4957,1019.5
20240921T1200,23.100245,58.95064,1018.8
20240921T1300,23.660246,54.340305,1018.2
20240921T1400,24.040245,52.520508,1017.9
20240921T1500,23.670246,53.533195,1017.3
20240921T1600,22.980246,55.858807,1017.1
20240921T1700,19.810246,70.19432,1017.3
20240921T1800,17.710245,78.54339,1017.6
20240921T1900,17.030245,80.62862,1017.9
20240921T2000,14.850245,88.990585,1017.8
20240921T2100,13.180245,94.25115,1017.8
20240921T2200,12.360246,95.59957,1018.3
20240921T2300,12.000245,96.8664,1018.0
20240922T0000,11.570246,97.04791,1017.8
20240922T0100,11.340245,96.00859,1017.8
20240922T0200,11.400246,94.73396,1017.3
20240922T0300,11.250245,95.04517,1017.1
20240922T0400,11.130245,96.12969,1017.1
20240922T0500,11.0602455,97.4893,1016.9
20240922T0600,11.650246,97.05014,1017.0
20240922T0700,13.680245,92.67321,1017.1
20240922T0800,16.510246,85.32886,1017.0
20240922T0900,19.160246,77.59526,1016.6
20240922T1000,20.860245,69.26723,1016.3
20240922T1100,22.040245,63.135376,1015.7
20240922T1200,22.460245,61.136208,1015.0
20240922T1300,22.880245,58.898117,1014.3
20240922T1400,23.050245,57.801674,1014.1
20240922T1500,22.810246,58.80491,1013.9
20240922T1600,21.430244,65.886086,1014.1
20240922T1700,19.630245,74.09261,1014.2
20240922T1800,17.790245,87.41151,1014.2
20240922T1900,17.290245,90.517845,1014.3
20240922T2000,16.440247,93.91101,1014.3
20240922T2100,15.880245,96.84192,1013.9
20240922T2200,15.930245,96.03474,1014.2
20240922T2300,15.450245,97.08235,1013.8
20240923T0000,14.880245,97.19539,1013.3
20240923T0100,14.790245,96.81493,1013.1
20240923T0200,14.920245,96.128525,1012.9
20240923T0300,14.770246,96.3745,1012.7
20240923T0400,14.740245,96.37364,1012.5
20240923T0500,14.940246,96.316795,1012.4
20240923T0600,15.260245,95.76543,1012.7
20240923T0700,15.720245,94.4268,1012.7
20240923T0800,16.250246,93.59981,1012.9
20240923T0900,16.740246,92.48537,1012.8
20240923T1000,17.200245,87.18874,1012.7
20240923T1100,17.030245,88.650826,1012.3
20240923T1200,16.860245,90.838844,1011.9
20240923T1300,16.380245,91.04169,1011.9
20240923T1400,16.120245,90.142784,1011.6
20240923T1500,15.900246,89.13501,1011.5
20240923T1600,15.690246,89.64252,1011.2
20240923T1700,15.260245,92.22076,1010.9
20240923T1800,13.850245,96.473595,1011.0
20240923T1900,13.510245,97.03562,1010.9
20240923T2000,13.200245,97.15548,1011.0
20240923T2100,12.870245,97.46824,1010.7
20240923T2200,12.640245,97.9148,1010.4
20240923T2300,12.280245,99.21258,1010.4
20240924T0000,12.110246,98.490234,1010.8
20240924T0100,12.510245,96.88094,1010.6
20240924T0200,13.100245,94.62197,1010.1
20240924T0300,13.240245,93.20077,1009.8
20240924T0400,13.440246,91.502075,1009.6
20240924T0500,13.580245,90.24864,1009.5
20240924T0600,13.820246,89.08047,1009.9
20240924T0700,14.370245,87.66839,1010.0
20240924T0800,15.070246,85.1737,1010.4
20240924T0900,16.250246,79.05118,1010.3
20240924T1000,17.260244,67.59582,1010.5
20240924T1100,17.590246,61.744293,1010.4
20240924T1200,18.360245,58.02574,1009.9
20240924T1300,18.600245,56.733788,1009.5
20240924T1400,18.470245,58.32708,1009.6
20240924T1500,18.470245,61.251614,1009.9
20240924T1600,17.910246,64.22173,1009.9
20240924T1700,16.530245,69.45757,1010.0
20240924T1800,15.270246,75.51258,1010.4
20240924T1900,14.610246,78.386665,1011.1
20240924T2000,14.030245,80.58629,1011.6
20240924T2100,13.720245,82.1775,1011.9
20240924T2200,13.930245,80.73417,1012.0
20240924T2300,13.5602455,83.2081,1011.8
20240925T0000,13.580245,83.656845,1011.8
20240925T0100,13.510245,83.76027,1011.7
20240925T0200,13.5602455,84.83604,1011.5
20240925T0300,13.850245,83.18862,1011.4
20240925T0400,13.890245,83.249115,1011.2
20240925T0500,13.780245,83.45805,1010.7
20240925T0600,14.070246,82.27812,1011.0
20240925T0700,15.260245,79.37736,1011.0
20240925T0800,16.720245,73.53519,1011.1
20240925T0900,17.940245,70.20045,1010.6
20240925T1000,18.950245,66.79313,1010.4
20240925T1100,19.820246,63.465755,1009.9
20240925T1200,19.950245,58.92608,1009.3
20240925T1300,19.940245,56.730526,1009.4
20240925T1400,20.040245,54.052876,1008.7
20240925T1500,18.970245,56.03095,1008.4
20240925T1600,18.360245,56.291283,1008.3
20240925T1700,17.430244,58.939053,1007.5
20240925T1800,16.390245,67.2319,1007.4
20240925T1900,16.250246,70.10121,1006.9
20240925T2000,15.420245,78.61464,1006.2
20240925T2100,15.240245,83.800446,1005.5
20240925T2200,15.3102455,84.41834,1004.7
20240925T2300,15.160245,86.65331,1003.7
20240926T0000,15.050245,87.61615,1002.9
20240926T0100,14.750245,91.1695,1002.2
20240926T0200,14.970245,91.90268,1000.9
20240926T0300,16.050245,87.8794,1000.0
20240926T0400,16.850245,87.32585,999.6
20240926T0500,17.470245,87.382545,999.6
20240926T0600,17.670246,87.34441,1000.1
20240926T0700,17.680244,88.19243,1000.4
20240926T0800,17.740246,88.93715,1000.9
20240926T0900,17.650246,88.98715,1001.5
20240926T1000,17.880245,90.268906,1002.3
20240926T1100,17.530245,92.528694,1002.5
20240926T1200,17.390245,93.41402,1001.8
20240926T1300,16.970245,92.49808,1001.6
20240926T1400,16.470245,92.6495,1002.0
20240926T1500,15.960245,93.707016,1001.5
20240926T1600,16.220245,90.384285,1001.6
20240926T1700,16.370245,86.37713,1001.9
20240926T1800,16.510246,84.05847,1002.3
20240926T1900,16.900246,82.42134,1002.8
20240926T2000,17.040245,80.524666,1003.6
20240926T2100,16.430246,79.756676,1004.4
20240926T2200,16.450245,79.49778,1005.1
20240926T2300,16.100246,80.81958,1005.2
20240927T0000,16.030245,81.88032,1005.4
20240927T0100,15.540245,83.340645,1005.5
20240927T0200,15.210245,84.18465,1005.0
20240927T0300,14.750245,84.913795,1004.8
20240927T0400,14.330245,85.48792,1004.7
20240927T0500,14.0602455,85.74278,1004.4
20240927T0600,14.3102455,82.96924,1004.7
20240927T0700,15.120245,79.7797,1005.1
20240927T0800,15.370245,76.79876,1005.5
20240927T0900,15.720245,74.88751,1005.8
20240927T1000,15.400246,78.039406,1006.2
20240927T1100,15.550245,71.48169,1006.4
20240927T1200,14.410245,73.36226,1006.0
20240927T1300,13.180245,77.48003,1007.8
20240927T1400,14.040245,76.426414,1008.2
20240927T1500,14.710245,70.64796,1008.2
20240927T1600,14.480246,70.55455,1008.2
20240927T1700,13.930245,72.877815,1008.9
20240927T1800,12.910245,75.41184,1009.5
20240927T1900,12.390245,78.03918,1010.1
20240927T2000,11.970245,79.04303,1010.3
20240927T2100,11.300245,81.01881,1010.8
20240927T2200,12.280245,76.28558,1011.1
20240927T2300,12.190246,76.478966,1011.7
20240928T0000,12.120245,77.677536,1012.1
20240928T0100,12.0602455,81.84525,1012.9
20240928T0200,11.900246,85.622,1013.2
20240928T0300,11.650246,88.89295,1013.8
20240928T0400,11.410245,92.47388,1014.4
20240928T0500,11.350245,94.224915,1015.3
20240928T0600,11.350245,94.35139,1016.5
20240928T0700,11.610246,92.54851,1017.6
20240928T0800,11.880245,90.358574,1018.7
20240928T0900,12.120245,82.24265,1019.8
20240928T1000,12.450245,78.79491,1021.2
20240928T1100,12.850245,74.533295,1021.6
20240928T1200,13.330245,68.51765,1021.9
20240928T1300,13.640245,65.366745,1022.2
20240928T1400,13.330245,65.161476,1022.9
20240928T1500,13.220245,64.59852,1023.8
20240928T1600,12.880245,67.39284,1024.4
20240928T1700,11.490245,72.96599,1025.4
20240928T1800,9.740245,82.599976,1026.3
20240928T1900,8.920245,86.827324,1026.9
20240928T2000,8.120246,89.42984,1027.5
20240928T2100,7.860245,91.158966,1027.9
20240928T2200,8.360246,87.55248,1028.6
20240928T2300,7.9902453,87.4533,1028.9
20240929T0000,7.8702455,86.83409,1028.6
20240929T0100,7.9702454,86.122406,1028.9
20240929T0200,6.3202453,92.12745,1028.6
20240929T0300,5.650245,94.77091,1028.7
20240929T0400,5.0702453,96.42268,1028.3
20240929T0500,4.9302454,97.166664,1028.2
20240929T0600,5.3202453,96.63659,1028.7
20240929T0700,7.110245,92.18467,1028.5
20240929T0800,9.170245,86.25734,1028.1
20240929T0900,11.160245,77.89466,1027.7
20240929T1000,12.250245,73.5125,1026.6
20240929T1100,13.830245,64.82776,1026.0
20240929T1200,14.900246,59.646404,1024.7
20240929T1300,15.260245,57.75491,1023.9
20240929T1400,15.3102455,57.21254,1023.0
20240929T1500,15.210245,59.559547,1022.4
20240929T1600,14.410245,69.213005,1021.7
20240929T1700,13.220245,71.02702,1021.5
20240929T1800,11.8102455,74.19205,1021.1
20240929T1900,11.110246,79.12664,1021.0
20240929T2000,9.790245,88.4818,1020.8
20240929T2100,9.430245,90.34703,1020.6
20240929T2200,8.950245,91.68212,1020.6
20240929T2300,9.120245,91.13062,1020.4
20240930T0000,9.330245,90.710884,1020.5
20240930T0100,9.710245,88.534836,1020.1
20240930T0200,10.010245,88.26102,1019.3
20240930T0300,10.3102455,89.37865,1018.9
20240930T0400,10.450245,90.42916,1018.6
20240930T0500,10.690246,89.89811,1018.1
20240930T0600,10.960245,89.55607,1018.1
20240930T0700,11.990245,87.85325,1017.9
20240930T0800,13.930245,81.87612,1017.8
20240930T0900,16.340246,72.01537,1017.5
20240930T1000,17.970245,64.62178,1017.3
20240930T1100,19.060246,60.578915,1016.7
20240930T1200,19.370245,55.27308,1016.3
20240930T1300,19.020245,56.649734,1016.1
20240930T1400,19.100245,58.757355,1015.8
20240930T1500,19.150246,59.718636,1015.8
20240930T1600,18.340246,63.425377,1015.6
20240930T1700,16.930244,69.86257,1015.6
20240930T1800,15.770246,74.29982,1015.9
20240930T1900,15.750245,74.99251,1016.0
20240930T2000,15.760245,74.44675,1016.0
20240930T2100,15.800245,73.762215,1015.9
20240930T2200,15.400246,76.59933,1015.4
20240930T2300,15.450245,75.64392,1015.4
20241001T0000,15.380245,74.77866,1015.2
20241001T0100,15.130245,75.99496,1015.1
20241001T0200,14.860246,77.54034,1015.1
20241001T0300,14.740245,78.87893,1015.2
20241001T0400,14.450245,80.05569,1015.0
20241001T0500,14.220245,80.34417,1015.1
20241001T0600,14.140245,80.70959,1015.1
20241001T0700,14.320246,80.89652,1015.1
20241001T0800,14.930245,80.01787,1014.9
20241001T0900,15.500245,77.02444,1014.7
20241001T1000,16.100246,72.693825,1014.4
20241001T1100,15.890245,70.927025,1014.0
20241001T1200,15.490245,74.05228,1013.5
20241001T1300,14.910245,78.43266,1012.6
20241001T1400,14.220245,83.622986,1011.8
20241001T1500,13.430245,90.416855,1011.1
20241001T1600,13.020246,93.25038,1010.5
20241001T1700,12.750245,94.98319,1009.8
20241001T1800,12.610246,95.989876,1009.1
20241001T1900,12.570246,96.6904,1008.3
20241001T2000,12.510245,97.33093,1007.2
20241001T2100,12.530245,97.46031,1006.3
20241001T2200,12.570246,98.30243,1005.4
20241001T2300,12.600245,98.432884,1005.5
20241002T0000,12.650246,97.14148,1006.1
20241002T0100,12.510245,95.9228,1006.6
20241002T0200,12.420245,94.71708,1007.5
20241002T0300,12.240245,93.45584,1008.0
20241002T0400,11.990245,89.042564,1008.6
20241002T0500,11.550245,89.30449,1009.3
20241002T0600,11.210245,89.75895,1010.0
20241002T0700,11.640245,87.111084,1010.7
20241002T0800,12.290245,84.86099,1011.3
20241002T0900,12.930245,83.52109,1011.6
20241002T1000,13.410245,80.76947,1011.6
20241002T1100,13.430245,77.94013,1011.5
20241002T1200,13.5602455,77.85564,1011.4
20241002T1300,13.920245,74.42133,1011.5
20241002T1400,13.960245,74.37818,1011.3
20241002T1500,14.050245,76.37665,1010.9
20241002T1600,13.870245,78.64131,1010.8
20241002T1700,13.480246,80.238304,1011.0
20241002T1800,12.710245,84.90937,1011.3
20241002T1900,12.130245,87.74855,1011.4
20241002T2000,11.850245,86.78041,1011.5
20241002T2100,11.580245,87.93254,1011.4
20241002T2200,11.030245,91.89056,1011.9
20241002T2300,10.000245,96.87091,1011.9
20241003T0000,9.870245,97.39223,1011.4
20241003T0100,9.570246,97.97936,1011.1
20241003T0200,9.320246,98.23967,1011.1
20241003T0300,9.300245,97.64102,1011.0
20241003T0400,8.980246,96.969864,1011.1
20241003T0500,8.690246,96.695915,1011.3
20241003T0600,9.150246,95.99017,1011.9
20241003T0700,10.100245,92.95579,1012.4
20241003T0800,11.220245,88.85462,1012.5
20241003T0900,12.230246,83.772865,1012.7
20241003T1000,12.650246,83.20566,1013.1
20241003T1100,12.770246,82.60662,1013.0
20241003T1200,12.990245,84.37373,1012.8
20241003T1300,12.640245,86.57055,1012.8
20241003T1400,12.260245,87.17343,1012.9
20241003T1500,12.150246,86.5196,1013.0
20241003T1600,11.750245,86.12775,1013.3
